customer_id,first_name,last_name,email,phone,address_line1,address_line2,city,state,zip_code,country,date_of_birth,ssn_last4,income_band,customer_segment,credit_score,created_at
CUST_000133,John,Hopkins,davidboone@example.com,615-986-9560x1890,3897 Kevin Burgs,Apt. 416,Jeffland,MI,55501,US,1980-05-13,1519,25-50k,Platinum,739,2025-06-11 12:11:48.799652
CUST_000134,Charles,Gonzales,snelson@example.com,721.246.8641x5620,1683 Jones Lock Apt. 559,,Lake Melanie,NY,54835,US,1993-07-29,6296,<25k,Gold,402,2024-05-19 17:11:05.733629
CUST_000135,Patricia,Sanchez,steven75@example.com,+1-205-484-2813x0851,60484 Parker Tunnel,,New Chadtown,FL,64353,US,1958-09-15,0820,150k+,Platinum,312,2024-04-05 13:04:30.651539
CUST_000136,Brooke,Green,leah45@example.net,756-849-6939,7510 Tamara Groves,,South Michael,NC,63249,US,1958-05-26,5624,75-100k,Gold,469,2025-01-22 09:09:40.205657
CUST_000137,Brian,Sawyer,heather81@example.net,+1-838-791-7682x2784,3283 Mcfarland Bridge Suite 915,Apt. 776,West Donna,AZ,50272,US,1982-04-30,1841,<25k,Silver,430,2024-07-30 12:36:41.334646
CUST_000138,David,Johnson,jacqueline88@example.org,745-686-9739x7209,35781 Johnson Terrace,Apt. 697,New Annafurt,ME,35901,US,1977-08-18,4073,100-150k,Bronze,328,2025-06-13 00:56:21.655141
CUST_000139,Katelyn,Gould,jburton@example.com,349-332-6039x486,2483 Weeks Rapids,,Darrellberg,MH,16670,US,1948-09-28,5690,25-50k,Platinum,779,2024-08-26 11:25:39.365818
CUST_000140,Cindy,Jackson,munozheather@example.com,421-726-7064x654,030 Bobby Inlet Apt. 315,,Mckeebury,VT,84180,US,1946-01-31,0889,75-100k,Gold,644,2025-07-21 02:11:40.663392
CUST_000141,Mitchell,Garcia,webbseth@example.org,(729)913-9087x6812,0824 Caroline Roads,,Johnhaven,HI,61752,US,1966-07-20,7170,75-100k,Platinum,547,2024-08-28 20:22:10.906991
CUST_000142,Donald,Palmer,olivercalvin@example.org,(900)322-5364x461,55174 Maria Island,,Port Elizabethland,ME,80989,US,1982-11-23,5563,25-50k,Silver,695,2025-07-04 15:04:59.629208
CUST_000143,Bonnie,Foster,frankwright@example.com,292-593-1368x624,431 Mitchell Crest,,Barnesburgh,CO,29450,US,2002-11-10,1587,100-150k,Platinum,489,2024-09-25 03:01:14.965991
CUST_000144,Stefanie,Rivera,james41@example.org,001-234-672-3212x130,8896 Bolton Rapids,,Lake Alexis,MT,41739,US,2004-09-10,0621,<25k,Gold,792,2024-09-06 16:05:03.907717
CUST_000145,Lori,Werner,christensenemily@example.org,232-852-8304x887,034 Cruz Drive Apt. 692,Apt. 986,North Nicholas,CA,20745,US,1989-03-28,8687,150k+,Platinum,756,2025-01-21 16:57:10.081409
CUST_000146,Catherine,Roberts,sarah32@example.org,519.615.5698x24915,4103 Jeffrey Roads,Apt. 272,North Troy,IA,05251,US,1985-10-01,0828,50-75k,Gold,666,2025-03-19 02:37:28.523783
CUST_000147,David,Whitehead,millstiffany@example.com,001-312-316-4914x7208,7669 Ortiz Well Suite 254,,West Chase,WY,41738,US,2000-01-30,8854,75-100k,Gold,311,2024-11-18 01:06:25.972439
CUST_000148,Anthony,Martin,william41@example.org,(316)538-4980x583,50437 Scott Overpass,Apt. 041,Shaneburgh,SC,06081,US,1977-04-29,7597,50-75k,Gold,350,2025-11-09 22:55:25.941598
CUST_000149,Jennifer,Wallace,jamesriddle@example.com,001-535-286-4693x46609,069 Melissa Valley,,New Jessicaton,FL,67871,US,1999-12-23,9886,25-50k,Silver,417,2024-07-24 20:40:00.805398
CUST_000150,Angela,Trevino,rodriguezkathy@example.com,5112041816,9475 Snyder Ville Apt. 762,,Hansenberg,VI,45347,US,1975-05-28,0655,150k+,Silver,800,2024-03-15 04:47:08.922493
CUST_000151,Lisa,Brown,pcrosby@example.org,987-343-1645,755 Omar Fords Suite 334,,Karenbury,NC,74091,US,1951-03-30,9742,100-150k,Platinum,319,2025-08-19 23:28:34.985035
CUST_000152,Keith,Cox,lauren96@example.org,+1-957-679-3889x3648,1746 Foley Expressway,,Tammymouth,MD,20528,US,2006-11-24,9972,100-150k,Gold,828,2024-04-16 22:12:14.267340
CUST_000153,Courtney,Wong,zherman@example.org,(700)809-5329,2001 Baker Run,Suite 914,Harrisstad,OH,43493,US,1971-04-27,4226,100-150k,Platinum,351,2025-07-26 10:21:44.017552
CUST_000154,Erica,Davis,coledwayne@example.com,(891)466-1559,76458 Nelson Groves,,Tinaport,RI,40318,US,1974-06-26,8754,75-100k,Bronze,551,2026-02-27 23:08:29.590818
CUST_000155,Sarah,Ramirez,crystal67@example.net,645.300.1462,03418 Robert Mountains Apt. 308,,Lake Anthony,WA,27759,US,1981-08-30,9193,<25k,Bronze,533,2025-05-15 16:09:18.184389
CUST_000156,Michael,Diaz,davisjoseph@example.net,+1-798-755-5275,849 Carpenter Club,,Sharpside,NM,96566,US,1957-02-15,6708,25-50k,Gold,644,2025-10-09 03:38:54.124359
CUST_000157,Jesus,Jensen,manuelgentry@example.net,777-560-0906x23078,21894 Bennett Forest,,South Robert,NM,55743,US,1973-06-04,7590,150k+,Platinum,311,2024-06-09 10:40:02.050973
CUST_000158,Christopher,Miller,ruthwatkins@example.org,001-999-657-3137x570,64479 Denise Trail,,New John,WA,17726,US,1953-09-14,3986,150k+,Gold,742,2025-01-04 22:27:53.944714
CUST_000159,Shane,Monroe,garythompson@example.net,(254)816-6624,843 Nathan Lights Suite 865,,Port Justin,MN,73991,US,1959-04-25,9023,150k+,Platinum,736,2026-01-03 14:40:02.831766
CUST_000160,Scott,Barrett,ryanbautista@example.com,001-678-676-2677x60618,0519 Charles Run,,Suttonchester,TX,48864,US,1993-06-18,1859,75-100k,Bronze,630,2024-07-08 22:12:17.629685
CUST_000161,Connie,Lucas,miguelfritz@example.com,996-255-5695x025,716 Daniel Flat,,Andersontown,IA,39685,US,2000-02-16,0096,150k+,Platinum,735,2024-09-05 20:23:06.493618
CUST_000162,Melissa,Schultz,stevensanders@example.net,(555)418-3393x59667,0920 Adams Crest Suite 256,,Jenniferton,PR,81265,US,1971-03-21,9585,100-150k,Platinum,737,2024-11-10 18:21:13.859002
CUST_000163,Daniel,Baird,melindawilliams@example.com,974.583.3762x5041,717 Rodriguez Bypass Apt. 057,,North Bradley,RI,87157,US,1977-02-06,7428,150k+,Bronze,479,2026-02-23 03:17:39.443928
CUST_000164,Daniel,Morris,martinheather@example.org,825-343-1837,31725 Smith Dale,,Hayestown,WY,15699,US,2001-05-25,6375,75-100k,Gold,446,2025-02-25 19:15:51.992016
CUST_000165,Willie,Hill,gharris@example.com,001-979-958-1153,753 Wilson Ports Apt. 487,,Duffychester,AR,99822,US,1996-05-22,7996,75-100k,Silver,306,2024-03-16 15:26:19.120636
CUST_000166,Michael,Anderson,fergusonwhitney@example.net,(475)231-2389x7421,75003 Clark Avenue,Apt. 405,Port Courtneychester,ME,63022,US,1945-08-11,2764,75-100k,Silver,511,2025-07-18 06:31:15.168906
CUST_000167,Jonathan,Martinez,ecarroll@example.com,9734629749,503 Sarah Haven,,Smithview,WI,77143,US,1987-07-18,8286,100-150k,Bronze,580,2025-05-23 19:40:48.707911
CUST_000168,Dillon,Harper,nancy78@example.net,(616)846-3082x7768,06788 Denise Rapid,Apt. 629,Shieldsburgh,GU,57704,US,1971-12-26,2068,100-150k,Gold,679,2025-02-14 07:56:52.032795
CUST_000169,Frank,Green,kelly71@example.net,+1-842-824-5667x61906,5687 Howard Squares,,North Steven,NY,66937,US,1987-09-09,2239,50-75k,Gold,627,2024-01-13 04:36:00.405206
CUST_000170,Alan,Booth,tina94@example.org,(476)352-9837x9100,703 Amy Camp Apt. 676,,Lake Richard,VA,59119,US,1994-03-23,7491,<25k,Bronze,541,2025-09-30 04:33:44.482097
CUST_000171,Spencer,Mullins,chasepotter@example.org,(720)680-0459x697,152 Ashley Park,,Lake Alexandra,KS,40782,US,1990-05-15,0838,75-100k,Platinum,501,2026-01-21 08:28:18.865324
CUST_000172,Jason,Clark,jennifer69@example.org,001-398-238-1439,6588 Lee Track Suite 655,Apt. 851,Michaelview,IN,99869,US,2000-01-10,9699,100-150k,Silver,719,2025-02-19 15:26:03.117243
CUST_000173,Allison,Brooks,armstrongnicole@example.com,784.632.0984x438,16353 Walker Alley,Suite 830,Andersonchester,UT,18208,US,1986-05-09,9730,50-75k,Platinum,510,2025-01-31 06:00:09.075819
CUST_000174,Donald,Bryant,rebecca29@example.com,001-300-418-2852,464 Tony Ports Apt. 254,Apt. 158,West Cameron,MT,87097,US,1986-08-03,1676,75-100k,Bronze,727,2024-12-18 03:39:56.967510
CUST_000175,Jo,Powers,wbecker@example.org,001-887-708-4545,75901 Emily Loaf Apt. 362,Suite 275,East Annborough,WY,14983,US,1994-08-05,0764,25-50k,Silver,693,2025-09-22 12:28:11.497686
CUST_000176,Joan,Morgan,michelle66@example.org,(296)950-5189,43097 Anderson Neck,,Raymondton,RI,02986,US,1962-06-27,9540,<25k,Gold,349,2024-04-18 06:27:22.654577
CUST_000177,Karen,Grant,felicia07@example.org,307-832-1296,2446 Clark Hills Suite 603,Apt. 271,Justinmouth,MA,24593,US,1956-01-04,6119,<25k,Silver,458,2025-05-29 09:35:43.365696
CUST_000178,William,Mcconnell,jennifer92@example.org,591-558-8599x260,156 Choi Springs,,Valerieborough,VI,34629,US,1946-07-10,2510,25-50k,Platinum,479,2024-03-21 21:17:38.521892
CUST_000179,Tony,Thomas,georgestephanie@example.net,747-664-0289x90470,2800 Cathy Station,,Costabury,KY,08597,US,1990-08-02,1602,50-75k,Silver,390,2024-06-20 01:49:45.024825
CUST_000180,Danielle,Brown,prattrichard@example.com,001-361-713-3940,85358 Amanda Locks,,Jennahaven,GA,24716,US,1975-06-15,2534,100-150k,Gold,328,2026-02-09 08:12:53.250435
CUST_000181,Kimberly,Sellers,harrisjocelyn@example.org,(614)416-2877x058,278 Monroe Shoals Apt. 267,,Liuburgh,ME,03466,US,1985-04-29,2007,75-100k,Platinum,762,2024-06-21 19:15:20.271984
CUST_000182,Albert,Mathews,lindadalton@example.net,+1-217-462-7361x45219,8936 Timothy Branch Suite 757,,North Angela,WI,21821,US,1953-09-22,4601,150k+,Platinum,434,2024-04-04 10:01:24.806084
CUST_000183,Candace,Randall,glarson@example.com,001-868-683-4859x3954,3989 Thomas Port Apt. 048,,Catherinefurt,GU,48337,US,1962-11-30,7772,<25k,Silver,330,2025-01-20 04:05:06.302451
CUST_000184,Samantha,Brown,joel76@example.com,2507833373,6286 Hernandez Flat,Suite 269,Zacharytown,RI,28215,US,1978-04-16,4662,<25k,Platinum,550,2024-01-18 06:55:43.508637
CUST_000185,Kristin,James,rachel59@example.com,8489040297,26865 Morales Crossroad,,Kennethberg,DC,09875,US,1976-11-17,2372,75-100k,Platinum,821,2025-08-09 11:16:05.943252
CUST_000186,Dustin,Davies,hughesian@example.net,309-938-3661x488,16661 Robbins Ferry,Apt. 001,Clayburgh,ID,78012,US,1954-09-23,4204,<25k,Platinum,436,2024-10-28 16:57:15.474537
CUST_000187,Pam,Kline,sthompson@example.net,(414)595-2536,4800 Tammy Villages,,Brownside,HI,74006,US,1946-11-17,0408,<25k,Platinum,343,2024-10-10 09:10:31.712809
CUST_000188,Charles,Young,zcoleman@example.net,254-713-2955,81730 Scott Via Suite 114,,Lake Michaelburgh,IL,74236,US,1999-10-18,2207,25-50k,Silver,520,2025-01-28 19:49:54.395349
CUST_000189,Shelby,Brown,michaeljohnson@example.org,+1-894-340-1808x12487,15805 Heidi Expressway,,Huynhton,MA,52807,US,1978-05-08,0476,25-50k,Silver,356,2024-05-28 00:12:57.183716
CUST_000190,Adrienne,Buck,thompsonmichelle@example.net,001-951-272-4805x453,4140 Hughes Locks Apt. 507,,East Mackenzie,UT,53319,US,2003-06-12,0182,100-150k,Gold,454,2025-01-30 01:41:45.191854
CUST_000191,Jessica,Shaffer,chaseruiz@example.com,567.561.1593x47574,936 Fox Skyway,,North Dakota,RI,17537,US,1954-08-26,2490,50-75k,Platinum,406,2026-02-27 18:31:49.326843
CUST_000192,Elizabeth,Snyder,samantha30@example.org,518.798.0610x179,37754 Ortiz Brooks Apt. 568,,Maxwellmouth,MO,94463,US,1964-06-05,5031,100-150k,Platinum,534,2025-05-25 17:39:25.972807
CUST_000193,Angela,Ross,fhardy@example.net,7858787248,598 Michelle Cove Apt. 387,,South Justin,MD,30748,US,1979-09-19,7717,100-150k,Bronze,738,2024-09-11 22:01:22.970802
CUST_000194,Dana,Huber,joshua56@example.com,3853440224,82004 Jessica Cliff,,Hernandezton,GU,12415,US,1967-04-20,6416,75-100k,Silver,348,2024-08-23 15:13:21.521104
CUST_000195,Makayla,Morrison,cfarmer@example.com,001-214-641-6742x70290,32685 Pamela Road Apt. 485,,Davidmouth,NV,27866,US,1996-02-05,2429,150k+,Gold,829,2024-04-21 08:51:44.677116
CUST_000196,Jennifer,Turner,charlesalvarez@example.net,+1-492-259-5861x059,850 Allen Landing Apt. 539,,New Danielton,MS,68511,US,1990-11-16,9255,150k+,Bronze,552,2024-05-10 17:01:46.836465
CUST_000197,Karina,Leblanc,mark35@example.com,994-801-0662,793 Laura Springs,Suite 726,Veronicaside,MH,02178,US,1974-06-10,4251,25-50k,Bronze,648,2024-09-04 21:26:06.432495
CUST_000198,Steven,Jones,rhonda10@example.com,2558933066,1045 Anne Streets Apt. 611,,South Thomas,IA,29490,US,1988-05-01,7587,100-150k,Gold,482,2024-01-01 08:38:53.096930
CUST_000199,Tiffany,Hobbs,tonirobinson@example.net,552-222-2094x7324,936 Kevin Island Suite 887,,West James,GA,14460,US,1954-04-14,7510,25-50k,Gold,810,2024-09-26 06:43:21.654893
CUST_000200,Kimberly,Rodriguez,contrerasbrianna@example.org,(308)754-0009,45850 Melissa Creek Apt. 573,,Lauramouth,ND,67041,US,1957-02-03,7607,25-50k,Platinum,803,2026-02-27 13:24:43.579038
CUST_000201,Barbara,Mccoy,gcox@example.org,422-602-9921x4046,003 Brianna Landing Suite 068,Suite 045,Gravestown,FM,49341,US,1999-09-10,3352,75-100k,Silver,549,2026-01-07 04:10:11.235059
CUST_000202,Frances,Luna,jessicastone@example.net,927-871-1965x8330,12802 Williams Greens Suite 091,,Teresabury,WY,86661,US,1961-10-25,3947,150k+,Gold,594,2024-10-12 03:46:11.760080
CUST_000203,Melissa,Shannon,kgray@example.org,264-451-7622,726 Sara Harbors Suite 373,Suite 972,North Lynnborough,KY,87622,US,1988-08-11,0873,50-75k,Bronze,588,2025-12-10 21:35:45.411112
CUST_000204,Patricia,Hale,lisa82@example.net,987.855.3087,17327 Mathis Lights,,West John,NJ,83258,US,2004-10-06,0301,150k+,Bronze,724,2024-04-03 15:20:27.861781
CUST_000205,Joshua,Gonzalez,farrelltyler@example.com,860-862-5488,0363 Robertson Mission Apt. 891,Suite 085,Lake Leontown,ID,33335,US,1957-07-09,4539,150k+,Platinum,534,2025-08-01 01:20:47.400331
CUST_000206,Crystal,Krueger,cooleyalan@example.net,679-545-8799x1398,58056 Mccarty Lodge,,New Jasonchester,GA,64644,US,1965-01-10,3281,100-150k,Gold,421,2025-08-09 10:15:20.753763
CUST_000207,James,Allen,jerrypatton@example.org,5609523641,00199 Tyler Cape Apt. 909,,Harrisonstad,IN,84668,US,1963-12-20,5560,25-50k,Gold,776,2024-02-07 00:27:30.499845
CUST_000208,Eileen,Johnson,mccarthygeorge@example.net,(851)209-4705,004 Amy Knoll,,East Donald,AS,01318,US,1965-07-18,0359,25-50k,Platinum,814,2025-09-04 05:37:51.737318
CUST_000209,Monica,Wise,khall@example.net,001-487-231-5580,96736 Hernandez Springs Apt. 376,,Jennifermouth,NH,46278,US,1996-12-06,3074,150k+,Bronze,837,2024-05-22 16:01:55.812794
CUST_000210,Tara,Dickson,garciadesiree@example.net,547-787-6165x0340,000 Mccarthy Road,Suite 982,Alecborough,TN,99199,US,1990-01-30,9816,100-150k,Gold,756,2024-05-09 23:02:32.769941
CUST_000211,Joseph,Knox,sharon40@example.org,399.701.6038x3100,27607 Brian Ramp Apt. 124,,Gillbury,MA,48027,US,1960-02-29,9879,<25k,Bronze,420,2024-04-19 04:59:47.132524
CUST_000212,Timothy,Zavala,weaverjoshua@example.net,630-868-1108x4445,6869 Curtis Rapid,Suite 976,Port Rebecca,MO,77313,US,1979-11-09,3264,<25k,Gold,548,2024-09-13 12:54:58.153763
CUST_000213,Amanda,Garcia,ashley57@example.com,719-540-4709x242,5291 Lindsey Lodge,Suite 361,Bakerport,CO,68808,US,1987-02-06,0131,100-150k,Gold,311,2024-01-09 20:53:18.481869
CUST_000214,Mary,Rogers,pgill@example.org,2289591253,7060 Delgado Walks Apt. 080,,Port Debrafurt,FL,88098,US,1996-02-18,6651,25-50k,Bronze,629,2025-05-01 03:30:37.038657
CUST_000215,Joseph,Martin,tony26@example.com,(248)353-5354,744 Michelle Lane,Suite 324,Burtonport,FM,20820,US,1983-10-06,1552,150k+,Silver,374,2025-10-24 21:41:04.633690
CUST_000216,Kimberly,Smith,fstrickland@example.com,663.711.1520x5069,44043 Kristen Ways,Suite 097,Seanton,MD,26370,US,2000-07-22,9876,100-150k,Silver,724,2025-03-12 11:20:24.137708
CUST_000217,Tammy,Kidd,pricejennifer@example.net,(832)423-4230,2844 Lisa Canyon Apt. 951,,North Ryan,IA,47327,US,1996-07-06,1677,150k+,Platinum,801,2026-02-18 23:28:01.719234
CUST_000218,Erika,Cooper,redwards@example.com,(277)609-7288x47678,226 Cruz Parks,Apt. 444,Port Johnmouth,IA,44406,US,1947-12-01,1807,25-50k,Gold,377,2025-12-24 13:14:11.880584
CUST_000219,Denise,Salazar,johngonzalez@example.com,+1-702-450-1842x881,2281 Armstrong Trafficway,,Cunninghamstad,MD,28906,US,1990-11-03,9114,150k+,Silver,337,2025-09-27 20:53:13.375015
CUST_000220,Christine,Madden,renee15@example.net,(625)771-5242x04773,504 Martha Path Apt. 354,,East Heather,ND,51091,US,1993-11-12,7397,150k+,Gold,776,2026-02-10 16:46:03.400330
CUST_000221,Charles,Cuevas,bakerdevin@example.com,001-962-477-4579,1422 Stevens Skyway Apt. 051,Apt. 489,New Cassandratown,RI,66990,US,1998-04-21,8441,100-150k,Bronze,430,2025-05-24 16:42:07.598896
CUST_000222,Roger,Martinez,portercarolyn@example.com,001-920-206-3274x8267,09627 Andrea Key,,Bookerhaven,IN,20363,US,2006-10-23,4872,<25k,Silver,385,2026-02-10 09:21:01.897985
CUST_000223,Patricia,Bailey,michaelhumphrey@example.com,+1-206-920-8535x3514,863 Rebecca Prairie Suite 918,,South Veronicamouth,HI,99917,US,2002-04-19,7544,75-100k,Silver,357,2025-12-22 09:41:02.024192
CUST_000224,Randall,Stevens,stephanie08@example.com,001-408-260-5414x946,50246 Foster Spring Suite 527,,West Tamara,NH,73636,US,1969-07-13,5429,25-50k,Platinum,698,2024-03-23 18:13:25.181534
CUST_000225,Adrian,Phillips,marygutierrez@example.net,851-691-3500x541,870 Oconnor Crossroad,,Bowersville,SD,69998,US,1946-04-24,8909,50-75k,Gold,506,2024-02-05 03:40:14.929791
CUST_000226,Michael,Chung,andregardner@example.com,531.541.7566,06013 Thompson Ports,,Karentown,MH,67723,US,1972-11-01,7005,25-50k,Bronze,724,2024-01-29 01:05:39.774993
CUST_000227,Clayton,Walsh,reynoldsbenjamin@example.net,001-697-743-5090x05390,0156 Gonzalez Inlet Suite 623,,South Joannahaven,MO,21126,US,1950-12-17,2910,50-75k,Gold,355,2026-01-22 09:57:21.601332
CUST_000228,Pamela,Kennedy,hardybarbara@example.net,438.730.7975,4443 Lowery Manors Apt. 579,,Gabrielleburgh,WA,27799,US,1975-08-14,3571,50-75k,Gold,565,2026-01-25 03:42:00.618808
CUST_000229,Kenneth,Jackson,zallen@example.net,(322)849-9504x8446,6821 Angela Canyon,,Port Christopher,ID,83961,US,1981-09-07,7973,100-150k,Platinum,631,2024-08-05 12:07:06.701181
CUST_000230,Erin,Fields,warren18@example.org,001-352-211-0759x65347,85696 Teresa Dam Apt. 242,,Chelseaview,WA,19807,US,1986-08-06,8812,75-100k,Silver,843,2024-11-20 08:45:43.327395
CUST_000231,Suzanne,Smith,alee@example.net,460.339.8615x45134,98706 Harper Village,,Robinsonville,IN,91272,US,2002-12-15,5731,<25k,Silver,836,2025-03-23 21:25:26.588120
CUST_000232,Natalie,Brown,eric05@example.org,001-600-573-8596x0107,22791 Mark Summit Suite 536,,Carrollshire,AS,44034,US,1951-07-16,0915,100-150k,Silver,360,2024-06-12 02:19:16.821307
CUST_000233,Laura,Mendoza,james76@example.org,381.692.9995x198,4591 Jenkins Prairie Suite 380,,Jacobsonland,NM,78204,US,1964-02-10,1182,25-50k,Silver,797,2024-03-25 18:06:45.594500
CUST_000234,David,Chapman,vwoods@example.com,001-716-969-2430x3561,1697 Nolan Cove,,Cruzhaven,TN,97578,US,1947-03-07,2184,25-50k,Gold,440,2025-01-19 21:40:26.383014
CUST_000235,Cody,Williams,wball@example.org,4906894031,14400 Aimee Mill,,Williammouth,TN,24025,US,1982-04-14,2272,75-100k,Bronze,345,2024-04-14 02:09:01.795469
CUST_000236,Robert,Herrera,floresbarbara@example.org,686.665.4879,2858 Blake Unions Suite 267,,New Kristintown,UT,76554,US,2007-09-23,1576,<25k,Gold,780,2025-06-20 11:12:07.025832
CUST_000237,John,Roman,amandanunez@example.org,(558)784-6851x21890,5576 Scott Ferry,,Doughertyfurt,MO,47998,US,1950-04-26,7611,50-75k,Bronze,533,2024-04-09 08:18:44.808187
CUST_000238,Kayla,Kelley,perkinskathryn@example.net,001-622-357-0327,87559 Kristy Underpass,,Port Becky,MI,48214,US,1971-10-15,4809,150k+,Bronze,324,2024-04-24 06:25:49.541945
CUST_000239,Phillip,Brown,anthonycrawford@example.com,001-895-237-0610x6734,82560 Baker Flats,,West Coreyburgh,NM,49519,US,2004-03-23,7023,100-150k,Platinum,667,2024-11-05 23:28:08.726730
CUST_000240,Scott,Henry,robert89@example.org,300-400-3493x96632,243 Mcfarland Prairie,,Port Emily,WA,24053,US,1976-03-04,9390,50-75k,Silver,702,2024-09-12 18:27:14.667965
CUST_000241,Christopher,Mclaughlin,teresarose@example.net,726-543-4510,19969 Burnett Ferry Apt. 512,,Lake Adam,PW,75711,US,1966-09-25,2788,25-50k,Gold,346,2026-01-23 10:40:43.115225
CUST_000242,Pamela,Murphy,monica58@example.net,001-461-626-9102x91530,0173 Johnson Trace Apt. 324,Suite 513,Port Sandraborough,NH,70833,US,1993-10-14,4085,100-150k,Platinum,648,2025-05-11 14:53:27.415146
CUST_000243,John,Jones,ortegabrian@example.com,001-980-635-1509x10986,1358 Pruitt Road Apt. 134,Apt. 032,Nortontown,IN,87539,US,1960-07-01,0961,150k+,Silver,740,2025-12-11 17:31:29.482296
CUST_000244,Keith,Salinas,dickersonjuan@example.com,+1-507-986-7008x318,5038 Guzman Green Apt. 660,,South Heatherfurt,DE,93554,US,1994-05-24,5074,50-75k,Silver,688,2024-10-08 13:36:40.400166
CUST_000245,Teresa,Moore,wallison@example.net,587.620.7344x3132,22449 Keith Creek Suite 889,,New Jasonshire,NC,61981,US,1957-07-16,9309,75-100k,Gold,351,2025-02-16 07:25:59.279518
CUST_000246,Isaac,Luna,belllucas@example.com,+1-298-233-1198x3190,3198 Mann Corner Suite 174,,New Tamarafurt,ME,46039,US,1966-07-19,0135,25-50k,Gold,679,2024-10-05 20:39:34.347565
CUST_000247,Ronald,Booth,vincent53@example.net,(448)631-3689x6435,48789 Kenneth Manor Apt. 320,,New James,OK,08074,US,1992-04-01,4535,25-50k,Gold,325,2024-10-11 12:36:48.380931
CUST_000248,Emma,Ward,lfox@example.com,622.343.6856,15536 Luna Spring,Apt. 309,Lake John,PR,64643,US,1967-02-03,3538,150k+,Silver,594,2025-12-03 09:40:04.624313
CUST_000249,Sara,Anderson,meagannolan@example.net,+1-834-424-2033x2458,68995 Estrada Branch,,Anthonyborough,GA,98246,US,1991-03-30,0086,150k+,Platinum,585,2025-05-05 05:24:34.950328
CUST_000250,Spencer,Ortiz,tranchristopher@example.com,856.200.4099x60421,36238 Brandon Isle Apt. 681,,Gonzaleztown,MS,98005,US,1969-04-08,7471,75-100k,Gold,773,2025-09-02 20:28:08.672188
CUST_000251,Tracy,Sims,millsjames@example.org,3062146579,692 James Land,,New Brendaton,HI,96744,US,1955-01-30,2222,25-50k,Platinum,300,2024-02-02 15:36:48.061304
CUST_000252,Joel,Williams,hdelgado@example.net,999-347-8839,5414 Robyn Mall Apt. 046,,Mcculloughside,PR,45897,US,1957-10-25,5045,150k+,Platinum,819,2025-10-31 13:20:50.737852
CUST_000253,James,Blackwell,daltonpeter@example.com,001-356-712-3053x42559,962 Terry Crossroad Suite 081,Suite 161,North Anthony,SD,37879,US,1946-04-02,9751,75-100k,Bronze,847,2024-09-07 19:26:38.844213
CUST_000254,Jennifer,Hernandez,morgantamara@example.org,440.394.5647x929,6278 Haynes Prairie,,Travisfort,CO,10713,US,1953-11-13,1276,150k+,Gold,358,2024-06-11 20:58:00.413703
CUST_000255,Alicia,Charles,billyrobinson@example.net,001-415-284-4959,56532 Michelle Flat,,South Tammyfort,SD,97318,US,1974-04-21,9762,<25k,Gold,705,2025-09-05 00:03:42.443068
CUST_000256,John,Hammond,michaeladams@example.net,721.795.9871x48220,812 Christopher Lock Apt. 146,,Kellyview,DE,34107,US,1972-09-03,2937,100-150k,Bronze,765,2024-04-15 03:29:05.647347
CUST_000257,Christopher,Martinez,randycross@example.org,+1-477-210-7971x005,420 Price Squares,,Lake Davidbury,GU,62104,US,1954-12-09,0124,100-150k,Bronze,570,2025-03-31 13:49:44.756852
CUST_000258,Joshua,Williams,melvin66@example.org,817.599.6691x047,694 Joseph Dale Apt. 068,Apt. 804,North Ronald,WA,23293,US,1990-01-04,0145,150k+,Platinum,328,2024-03-29 07:33:14.409751
CUST_000259,Jacqueline,Spence,johnwolfe@example.com,001-355-751-7208,95898 Griffith Forest,,South Kaylamouth,OH,38548,US,1969-03-11,1015,50-75k,Platinum,337,2024-07-17 07:43:06.539960
CUST_000260,Eric,Thomas,kara61@example.org,855.631.9361,47237 Butler Fall,,South Kathleen,FL,98169,US,1997-03-08,2159,75-100k,Platinum,509,2025-11-14 21:42:16.581097
CUST_000261,Brent,Williamson,thorntonmary@example.org,(847)833-8380,817 Barnett Manors Apt. 242,,North Madelineport,NM,02002,US,1995-09-03,8798,150k+,Platinum,393,2024-12-05 11:26:15.200302
CUST_000262,Pamela,Jackson,rodriguezmelissa@example.org,925.633.2939x0162,1797 Christopher Avenue Apt. 782,,East Melissa,NE,24544,US,1957-03-15,5464,50-75k,Gold,371,2024-07-12 19:26:12.130273
CUST_000263,Mario,Thomas,bwarner@example.com,+1-392-982-1066x8984,53910 Micheal Glens Apt. 333,,North Nichole,IN,13907,US,1975-10-29,3590,150k+,Bronze,457,2025-02-10 07:58:50.616663
CUST_000264,Sandra,Rodriguez,michelle41@example.com,001-857-950-7435,57615 Smith Road,,Port Christopher,TN,65327,US,1967-11-01,0855,25-50k,Bronze,834,2025-01-21 14:11:01.560993
CUST_000265,Alan,Gomez,margaretsoto@example.org,869.335.0314x845,64057 Elizabeth Fields,,Port Jenniferton,AZ,74901,US,2000-04-20,0098,150k+,Bronze,633,2024-10-19 06:03:02.513885
CUST_000266,Dillon,Murray,emmahobbs@example.net,971.360.5334x590,06988 Myers Mountains,Apt. 162,Floresmouth,PR,17240,US,1995-01-25,9268,<25k,Bronze,667,2024-01-27 06:02:54.325689
